predicted_labels	true_labels	lil_interpretations	gil_interpretations
27	1	[('last year', -0.17217904143035412)]	['Wow, that was insane', 'Gotta admit, I chuckled at this one']
0	4	[('off a', -0.18335604295134544), ('i needed', -0.19512848928570747), ('you guys', -0.2043953500688076), ('jump off a', -0.20734596624970436), ('all i needed', -0.21126823499798775)]	['Expected that. Thanks for your valuable feedback', 'No worries. Have a nice day']
27	5	"[(""she ' s only"", -0.4769751001149416)]"	['damn it, you beat me to it', 'I’m not crying. You’re crying']
2	24	[('is content', -0.13073478266596794), ('for it', -0.136490099132061), ('your heart', -0.13713493943214417), ('apologize for it', -0.14441410079598427), ('sorry man', -0.14801986142992973)]	['damn it, you beat me to it', 'This is a joke, right...?']
15	10	[('the line', -0.15944557636976242), ('that high', -0.16122467815876007), ('of failing', -0.16204219311475754), ('a chance', -0.16566108912229538), ('40 %', -0.1808447390794754)]	"[""That sounds really cool! I'll be there"", ""The dense stuff isn't very accessible. :/""]"
27	27	[('almost always', -0.38851964473724365), ('the comfort', -0.39319509267807007), ('your own', -0.4144984185695648), ('quite a bit', -0.4203705005347729), ('of your own', -0.4275609031319618)]	['Expected that. Thanks for your valuable feedback', 'If you enjoyed it, go for it']
27	4	[('to you', -0.29250214621424675), ('your user ##name', -0.30523892864584923), ('your user ##name here', -0.3159159682691097), ('reach out to you', -0.3178854784928262)]	['Expected that. Thanks for your valuable feedback', 'Feel you pain. Stay strong']
27	4	[('auction ##s', -0.40686408430337906), ('almost all', -0.4153483062982559), ('worry about', -0.4174453541636467), ('through auction ##s', -0.42437961883842945), ('some point', -0.4279144983738661)]	"['If you enjoyed it, go for it', ""Nope. Don't need rewards at all""]"
27	20	[('too excited', -0.5457547754049301), ('get too excited', -0.5846480708569288), ('the human officer', -0.5865825489163399), ('his dogg ##y partner', -0.5907525513321161)]	['Feel you pain. Stay strong', 'If you enjoyed it, go for it']
0	1	[('anywhere else', -0.23290911316871643), ('really fun', -0.23563607782125473), ('live anywhere else', -0.24789338558912277), ('little to no', -0.27248064801096916), ('to live anywhere else', -0.28144274838268757)]	['That sounds really helpful, thanks so much', 'This sounds like a great idea!']
27	11	[('feel better', -0.10492059960961342), ('about it', -0.11070793680846691), ('social media', -0.1108661238104105), ('me feel better', -0.11590621992945671), ('say about it', -0.12213083170354366)]	['Thank you. I appreciate it', 'damn it, you beat me to it']
27	17	[('ke ##rba ##ngo', -0.25685568153858185), ('of ke ##rba ##ngo', -0.2722619380801916)]	['Cuddling. Lots of cuddling', 'Expected that. Thanks for your valuable feedback']
0	13	"[('s very interesting', -0.16769225150346756), ('very interesting', -0.17867204919457436), (""' s very interesting"", -0.18029778823256493), ('st ##re ##p', -0.2013830542564392), ('of st ##re ##p', -0.21723652444779873)]"	['Wow, that was insane', 'This sounds like a great idea!']
2	3	[('nothing wrong', -0.16820965334773064), ('how quick', -0.17070069536566734), ('scream hate', -0.17880354449152946), ('did nothing wrong', -0.18447710201144218), ('they scream hate', -0.19468006119132042)]	['damn it, you beat me to it', 'What a waste of money and time']
27	6	[('ya know', -0.2719501983374357), ('my hands', -0.2761062942445278), ('something ya know', -0.28214544244110584), ('with my hands', -0.289262100122869), ('on something ya know', -0.2895202776417136)]	"[""The kind of women they'll never get"", ""Cats! I'm fucking sold!!""]"
27	27	[('reno 911', -0.4192522317171097), ('the style', -0.4216046892106533), ('look back', -0.4283217377960682), ('the cops', -0.433065015822649), ('of reno 911', -0.43603163212537766)]	['Those ears...those horrible ears', 'Wow, that was insane']
27	12	[('who you', -0.16366326063871384), ('of who you', -0.18022348918020725)]	"[""Don't endorse violence against people"", 'Feel you pain. Stay strong']"
0	4	[('that book', -0.13392378017306328), ('north korea', -0.14307305961847305), ('with north korea', -0.1461152397096157), ('a fascination', -0.14752774685621262), ('check out that book', -0.1663513220846653)]	['That was so disgusting. VWP', 'Oh boy, yeah!']
15	1	[('to myself', -0.3831162303686142), ('i belong', -0.4315103739500046), ('thank you', -0.4436952993273735), ('where i belong', -0.45705043338239193), ('its per ##ks', -0.4579257220029831)]	"[""That sounds really cool! I'll be there"", ""I'm also happy you're still here!!""]"
27	27	[]	['Those ears...those horrible ears', 'DONT BE NEEDY. TALK TO OTHER GIRLS']
27	6	[('been told', -0.27914509177207947), ('this point', -0.28129648230969906), ('ve been told', -0.2830126453191042), ('at this point', -0.2884771339595318)]	['Thank you. I appreciate it', 'I know. I get that a lot']
5	20	[('is play our best', 0.4256329834461212), ('all we can do', 0.3395627439022064), ('hope your right', 0.2779076099395752), ('play our best', 0.2664438486099243), ('we can do', 0.2201879620552063)]	"[""That sounds really cool! I'll be there"", ""I'm also happy you're still here!!""]"
27	4	[('400 pounds', -0.40050099045038223), ('her daughter', -0.4059654027223587), ('was easily 400 pounds', -0.43135475739836693)]	['Expected that. Thanks for your valuable feedback', 'Cuddling. Lots of cuddling']
13	19	[('so nervous', -0.09479094296693802)]	"['So, so good', ""That's so creepy""]"
27	4	[('not russia', -0.25046635419130325), (' religion free', -0.2598022259771824), ('atheist china', -0.2612218037247658), ('china not russia', -0.2637942489236593), ('very homo ##phobic', -0.27117582596838474)]	"[""You don't. Ever. It's robbery"", ""You don't. Ever. It's robbery""]"
27	27	[('the dream', -0.2302352860569954), ('of the dream', -0.23296725563704967), ('regulated speech', -0.2340132910758257), ('oh yes', -0.2362783383578062), ('free college', -0.23643815517425537)]	['bruh, in what way', 'Expected that. Thanks for your valuable feedback']
0	18	[('all out', -0.22627181932330132), ('to win', -0.23194437474012375), ('these wild plays', -0.24887176230549812), ('coaches and players', -0.2598966360092163)]	"[""That sounds really cool! I'll be there"", 'I love your writing style!']"
27	27	[('these questions', -0.2682306859642267), ('admitted lying', -0.2779348734766245), ('asking yourself these questions', -0.2899468461982906)]	['Expected that. Thanks for your valuable feedback', 'damn it, you beat me to it']
27	27	[('his girl', -0.25630835071206093), ('for life', -0.2627540174871683), ('leave his girl behind', -0.27567203994840384)]	['damn it, you beat me to it', 'What a waste of money and time']
27	5	[('doing it', -0.2628768552094698), ('are doing', -0.26314411871135235), ('wrong and illegal', -0.2673052875325084), ('stop doing it', -0.2730681002140045), ('you are doing', -0.27599968155846)]	"[""Don't endorse violence against people"", 'damn it, you beat me to it']"
18	18	[('examples or proof', -0.20271553099155426), ('of it', -0.20764712616801262), ('any of it', -0.218863969668746), ('with examples or proof', -0.2282946091145277)]	"['I love his reaction. ""That was amazing""', 'So, so good']"
27	27	[('around them', -0.42157015204429626), ('the favour', -0.42949263378977776), ('returning the favour', -0.44287401624023914), ('from returning the favour', -0.4516555117443204)]	"['Expected that. Thanks for your valuable feedback', ""Nope. Don't need rewards at all""]"
27	27	[('than that', -0.5135321132838726), ('way more', -0.5165849588811398), ('4 ##k', -0.5189818777143955), ('per month', -0.5348815731704235), ('any living expenses', -0.5350596606731415)]	"[""it's basically a mock selective exam"", ""Nope. Don't need rewards at all""]"
15	15	[('of the', -0.6385598927736282), ('each side', -0.6568592637777328), ('each side of the', -0.7538486868143082)]	"[""That sounds really cool! I'll be there"", 'Thank you for your service']"
0	17	[('some ##nb ##jo ##rn', -0.30742915160954)]	['Happy New Year to you, too!', 'Yep. Happy New Years!']
7	7	[('like that', -0.2529211640357971), ('are parents like that', -0.31369271874427795), ('leg ##it curious', -0.345383133739233), ('m leg ##it curious', -0.3547310750000179)]	['bruh, in what way', 'And who would you vote for, exactly']
27	2	[('to hell', -0.22419767826795578), ('gone to hell', -0.2393360696732998), ('7 am', -0.24189823120832443), ('by 7 am', -0.2500206045806408)]	"['damn it, you beat me to it', ""Speak for yourself. YOU don't care""]"
25	25	[('to it', -0.0477667972445488), ('that song', -0.04903806000947952), ('over and over', -0.06097371131181717), ('watching revenge', -0.08593596890568733), ('memo ##rize that song', -0.10478484816849232)]	['I’m not crying. You’re crying', 'so painful to watch']
27	9	[('do it', -0.17568531446158886), ('would do it', -0.1884417375549674)]	"['Thank you. I appreciate it', ""That sounds so terrible. I'm very sorry""]"
18	18	[('po ##op', -0.2012423425912857), ('so much', -0.21049220114946365), ('watch me po ##op', -0.23575430316850543)]	['Cuddling. Lots of cuddling', 'Heh I love this']
0	5	[('happy people', -0.31482870131731033), ('love happy people', -0.33425989747047424), ('##ed / iced in', -0.3878731895238161)]	"[""That sounds really cool! I'll be there"", 'So happy for you both!']"
27	27	[('literally nothing', -0.4596049301326275), ('about them', -0.4706025179475546), ('to know', -0.473830608651042), ('need to know', -0.4867002824321389), ('literally nothing about them', -0.49003185890614986)]	['Expected that. Thanks for your valuable feedback', 'If you enjoyed it, go for it']
27	6	[('called british', -0.14431659877300262), ('being called british', -0.16546213999390602)]	['Wow, that was insane', 'Cuddling. Lots of cuddling']
27	3	[('woo ##fers', -0.3036045841872692), ('for woo ##fers', -0.31838444247841835), ('come for woo ##fers', -0.3343502823263407)]	['Those ears...those horrible ears', 'damn it, you beat me to it']
15	15	[('from australia', -0.13048111274838448), ('this post', -0.14162010699510574), ('to this post', -0.15136635676026344), ('a direct source', -0.15335896611213684), ('a few months', -0.171587897464633)]	"[""I'm also happy you're still here!!"", ""That sounds really cool! I'll be there""]"
27	26	[('got ##cha', -0.23387515917420387), ('your branch', -0.23549516685307026), ('my sister', -0.23644157871603966), ('-LSB- name', -0.23777386918663979), ('a guy', -0.23906573839485645)]	"['Customer probably lied to you. It happens', ""Yeah. I'm gonna take a shower""]"
27	27	[('* lower', -0.4331863522529602), ('get tipped', -0.44962478056550026), ('they get tipped', -0.45648010540753603)]	['Bingo, low tax zones around his mines', 'If you enjoyed it, go for it']
27	20	[('on merits', -0.41276217997074127), ('its on merits', -0.43272521533071995), ('this sub ##red ##dit', -0.4354590652510524), ('on its on merits', -0.44117848575115204)]	['If you enjoyed it, go for it', 'Thank you. I appreciate it']
7	27	[('your mysterious link', -0.3877635868266225)]	"[""That sounds really cool! I'll be there"", ""WE'LL CALL IT A DRAW""]"
27	27	"[(""' s it"", -0.18173502013087273), ('for 10', -0.1936416644603014), ('for 20', -0.19734115339815617), ('engaged for 10', -0.1991077084094286), ('my g ##f', -0.2077508820220828)]"	['That was so disgusting. VWP', 'bruh, in what way']
2	27	[('fake lou ##s', -0.22905352339148521)]	['damn it, you beat me to it', 'Oh my gawd. WHAT?']
15	15	[('thank you', -0.7747582234442234), ('thank you !', -0.8005403112620115)]	"[""That sounds really cool! I'll be there"", ""I'm also happy you're still here!!""]"
27	22	[('rap music', -0.481267474591732), ('really old', -0.4874846898019314), ('the 1970s', -0.4947317037731409), ('appreciate rap music', -0.49853968620300293), ('be really old', -0.507064688950777)]	['If you enjoyed it, go for it', 'DONT BE NEEDY. TALK TO OTHER GIRLS']
27	26	"[('the bathroom', -0.20622089505195618), ('e ##qua', -0.21581264957785606), (""your friend ' s"", -0.22519020456820726), ('a pr ##ude', -0.23146746400743723)]"	['damn it, you beat me to it', 'Wow, that was insane']
27	27	[('glass #', -0.2537308931350708), ('last night', -0.2672971710562706), ('after glass #', -0.271728141233325), ('was after glass #', -0.2849181233905256)]	['damn it, you beat me to it', 'Wow, that was insane']
27	27	"[(""it ' s"", -0.26058709621429443), ('way a long time', -0.26954334881156683)]"	['I know. I get that a lot', 'Thank you. I appreciate it']
9	24	[('last year', -0.0816720649600029), ('their bunker', -0.09322632476687431)]	"[""That sounds so terrible. I'm very sorry"", 'Thank you. I appreciate it']"
15	15	[('looking for', -0.5761250853538513), ('the explanation', -0.6044166572391987), ('was looking for', -0.6200930401682854), ('i was looking for', -0.6382812466472387)]	"[""That sounds really cool! I'll be there"", ""I'm also happy you're still here!!""]"
15	25	[('any misunderstanding', -0.14219146966934204), ('for any misunderstanding', -0.15882776398211718)]	['Thank you for your service', 'Thank you. I appreciate it']
15	0	[('just me', -0.5304487906396389), ('because of them', -0.5619497243314981), ('just me ha', -0.5672620926052332), ('was just me ha', -0.5798089816235006)]	"[""That sounds really cool! I'll be there"", ""I'm also happy you're still here!!""]"
27	8	[('the series finale', -0.0736774429678917), ('a chance', -0.0841846652328968), ('in hell', -0.08436886966228485), ('until the series finale', -0.08558637276291847), ('see her back', -0.09353127516806126)]	['Expected that. Thanks for your valuable feedback', 'Thank you. I appreciate it']
27	27	[('roll ##in', -0.47675997018814087), ('me roll ##in', -0.4882679358124733)]	['Those ears...those horrible ears', 'Man.. I really loved that team']
27	25	[('in public', -0.21396957710385323), ('with chat', -0.22422278299927711), ('like league', -0.2324153520166874), ('being in public', -0.2335987649857998), ('an online game', -0.23768175300210714)]	"['Expected that. Thanks for your valuable feedback', ""Nope. Don't need rewards at all""]"
