predicted_labels	true_labels	lil_interpretations	gil_interpretations
5	5	[('hum ming bird s', -0.5009452104568481), ('ming bird s', -0.6032821536064148), ('bird s', -0.7309762835502625)]	"['How long is the Coney Island boardwalk ?', 'What was the longest war in U.S. history ?', 'What is the average hourly rate of American workers ?', 'How do you do a topic outline ?', 'When is the Tulip Festival in Michigan ?', 'What is the largest county in size in Massachusetts ?', ""What 's the Fahrenheit equivalent of zero degrees centigrade ?"", ""What 's the third month of the Gregorian calendar ?"", 'What is the protection rate of using condoms ?', 'What is the population of Arcadia , Florida ?']"
4	4	[('the United States', -0.8753576874732971), ('in the United States', -0.9369476288557053)]	['What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Where is the actress , Marion Davies , buried ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What college enlivens Hanover , New Hampshire ?', 'What is a fear of odors , body , ?', 'What does caliente mean , in English ?', 'Which U.S. President is buried in Washington , D.C. ?', 'What sound does Olympia , Washington , overlook ?', 'What prison is found in Ossining , New York ?']
4	4	[('Farg o', -0.7551110833883286), ('What river', -0.7613607347011566), ('North Da kota', -0.8472467213869095), ('head  , Minnesota', -0.9345016404986382)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What is a fear of odors , body , ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What does U.S.S.R. stand for ?', 'What D.H. Lawrence novel was originally titled Tenderness ?', 'What does caliente mean , in English ?', 'Which U.S. President is buried in Washington , D.C. ?']
1	1	[('bat s', -0.6567673981189728)]	['What type of food makes you fat ?', 'How do you do a topic outline ?', 'Who owns the rights on a TV program ?', 'What animal causes the biggest threat to humans ?', 'What is widely used to detect birth defects ?', 'How does marijuana lead to other drugs ?', 'What do you call a group of geese ?', 'When was the Bill of Rights ratified ?', 'What does the name Gina mean ?', 'What was the longest war in U.S. history ?']
4	4	[('the Battle', -0.7413663268089294), ('Big horn', -0.7621033489704132), ('of Big horn', -0.8297009617090225), ('take place in', -0.8626847416162491)]	['What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Where is the actress , Marion Davies , buried ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'Which U.S. President is buried in Washington , D.C. ?', 'What college enlivens Hanover , New Hampshire ?', 'What is a fear of odors , body , ?', 'What does caliente mean , in English ?', 'What sound does Olympia , Washington , overlook ?', 'What does U.S.S.R. stand for ?']
3	3	[('Who was Abraham Lincoln', -0.23843884468078613), ('was Abraham Lincoln', -0.3832860589027405), ('Abraham Lincoln', -0.5553387403488159)]	['Who does the voices of the Simpsons ?', 'Who was Secretary of State during the Nixon administration ?', 'When was the Bill of Rights ratified ?', 'What is the text of the Fifth Amendment ?', 'What was the longest war in U.S. history ?', 'Who was The Pride of the Yankees ?', 'Who was chief engineer of the Starship Enterprise ?', 'How long is the Coney Island boardwalk ?', 'Where did the Wright brothers make their first flight ?', 'How much did the Iran-Contra investigation cost ?']
1	1	[]	['How do you do a topic outline ?', 'What type of food makes you fat ?', 'What does the name Gina mean ?', 'What was the longest war in U.S. history ?', 'Who owns the rights on a TV program ?', 'What is the population of Arcadia , Florida ?', 'What do you call a group of geese ?', 'Where in a tree does photosynthesis occur ?', 'What is the nickname of the Cleveland Indians ?', 'When was the Bill of Rights ratified ?']
2	2	[]	['What is the theory of equivalence states ?', 'Who created the character of Scrooge ?', 'What are the living conditions in Cuba ?', 'What is the nature of learning ?', 'What exactly , specifically does sleep do for you ?', 'What does it take to become a lawyer ?', 'How do you clean an LCD monitor screen ?', 'What is the temperature today ?', 'What is the most common cancer ?', 'What is the function of RAM ?']
5	5	[('John Len', -0.5452917814254761)]	['Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What meter was invented by C.C. Magee in 1935 ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What prison is found in Ossining , New York ?', 'What college enlivens Hanover , New Hampshire ?', 'What TV show premiered on January 15 , 1981 ?', 'Who lives at 24 Sussex Drive , Ottawa ?', 'Who is John Macarthur , 1767-1834 ?', 'What bay sparkles next to Miami , Florida ?']
4	4	[('from Asia', -0.6909704357385635)]	['How long is the Coney Island boardwalk ?', 'What is the population of Kansas ?', 'What is the speed of the Mississippi River ?', 'What is the speed of the Mississippi River ?', 'What is the speed of the Mississippi River ?', 'What is the population of Arcadia , Florida ?', 'What direction do the best surfing beaches face ?', 'What is Head Start ?', 'Why is the mile 528 feet ?', 'How do you do a topic outline ?']
5	5	[('of Seattle', -0.5658169984817505), ('the population', -0.5768115222454071)]	['Where was the Cisalpine Republic , 1797-185 , ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What sound does Olympia , Washington , overlook ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What meter was invented by C.C. Magee in 1935 ?', 'What is a fear of odors , body , ?', 'What college enlivens Hanover , New Hampshire ?', 'Who lives at 24 Sussex Drive , Ottawa ?', 'Where is the actress , Marion Davies , buried ?', 'What prison is found in Ossining , New York ?']
5	5	[('for the Titanic', -0.32290589809417725), ('the Titanic', -0.5112055838108063), ('a ticket', -0.5820490121841431)]	['Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What sound does Olympia , Washington , overlook ?', 'What meter was invented by C.C. Magee in 1935 ?', 'What is a fear of odors , body , ?', 'Where is the actress , Marion Davies , buried ?', 'What college enlivens Hanover , New Hampshire ?', 'What prison is found in Ossining , New York ?', 'Who lives at 24 Sussex Drive , Ottawa ?']
4	4	[('the world', -0.7953959405422211), ('in the world', -0.8738446980714798)]	['What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Where is the actress , Marion Davies , buried ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What college enlivens Hanover , New Hampshire ?', 'What does caliente mean , in English ?', 'What is a fear of odors , body , ?', 'Which U.S. President is buried in Washington , D.C. ?', 'What prison is found in Ossining , New York ?', 'What sound does Olympia , Washington , overlook ?']
3	3	[('West Side Story', -0.3958055377006531), ('the music', -0.5544072985649109), ('West Side', -0.5554728507995605)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What is a fear of odors , body , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What does caliente mean , in English ?', 'What does U.S.S.R. stand for ?', 'What D.H. Lawrence novel was originally titled Tenderness ?', 'What are Cobol , Fortran , and Pascal ?']
4	4	[('the America', -0.7959213405847549), ('of the America', -0.8748864531517029)]	['What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Where is the actress , Marion Davies , buried ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What college enlivens Hanover , New Hampshire ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What does caliente mean , in English ?', 'What prison is found in Ossining , New York ?', 'What is a fear of odors , body , ?', 'Which U.S. President is buried in Washington , D.C. ?', 'What bay sparkles next to Miami , Florida ?']
2	2	[('the pH scale', -0.9008075445890427), ('is the pH scale', -0.9368566647171974)]	"[""What 's the Fahrenheit equivalent of zero degrees centigrade ?"", 'What is the theory of equivalence states ?', 'What is the formula to calculate pi ?', 'What is the function of RAM ?', 'What is the nature of learning ?', 'What is the temperature today ?', 'What is the English meaning of caliente ?', 'What is the Pennsylvania state income tax rate ?', 'What was the longest war in U.S. history ?', 'What does each of the utilities cost in Monopoly ?']"
1	1	[('is used in Australia', -0.16385436058044434), ('used in Australia', -0.3182656168937683), ('of currency', -0.5108314752578735), ('What type', -0.5418311953544617), ('in Australia', -0.5444867014884949)]	"['How do you do a topic outline ?', 'What is the population of Arcadia , Florida ?', 'What is the population of Kansas ?', 'Who owns the rights on a TV program ?', ""What 's the third month of the Gregorian calendar ?"", 'What is the population of the United States ?', 'What does the name Gina mean ?', 'What was the longest war in U.S. history ?', ""What 's the most common surname in America ?"", 'What type of food makes you fat ?']"
5	5	[('the Gateway Arch', -0.3955509662628174), ('St . Louis', -0.44647371768951416)]	['Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What is a fear of odors , body , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What does U.S.S.R. stand for ?', 'What does caliente mean , in English ?', 'What D.H. Lawrence novel was originally titled Tenderness ?', 'Which U.S. President is buried in Washington , D.C. ?']
5	5	[('we igh', -0.5474989712238312)]	['Where was the Cisalpine Republic , 1797-185 , ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'Where is the actress , Marion Davies , buried ?', 'What sound does Olympia , Washington , overlook ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What is a fear of odors , body , ?', 'What meter was invented by C.C. Magee in 1935 ?', 'What college enlivens Hanover , New Hampshire ?', 'What D.H. Lawrence novel was originally titled Tenderness ?', 'What does U.S.S.R. stand for ?']
3	3	[('of Alaska', -0.5984432399272919)]	['When was the Bill of Rights ratified ?', 'Who was Secretary of State during the Nixon administration ?', 'Who does the voices of the Simpsons ?', 'What is the text of the Fifth Amendment ?', 'What was the longest war in U.S. history ?', 'Where did the Wright brothers make their first flight ?', 'Who was the 3rd president of the United States ?', 'Who was the first governor of West Virginia ?', 'How long is the Coney Island boardwalk ?', 'Who was the 16th President of the United States ?']
2	2	[('a pris m', -0.8465367555618286), ('is a pris m', -0.9096371755003929)]	['What is the theory of equivalence states ?', 'How does an ion drive work ?', 'What is the nature of learning ?', 'What is the function of RAM ?', 'How do you clean an LCD monitor screen ?', 'Who created the character of Scrooge ?', 'What is the formula to calculate pi ?', 'How do microwaves work ?', 'What is the temperature today ?', 'What is the English meaning of caliente ?']
3	3	[('of South Africa', -0.3649643063545227), ('in 1994', -0.5312371551990509), ('South Africa', -0.5367421209812164)]	['When was the Bill of Rights ratified ?', 'Who was Secretary of State during the Nixon administration ?', 'What is the text of the Fifth Amendment ?', 'What was the longest war in U.S. history ?', 'Who does the voices of the Simpsons ?', 'Who was the 3rd president of the United States ?', 'Who was the 16th President of the United States ?', 'Who was the first governor of West Virginia ?', 'Where did the Wright brothers make their first flight ?', 'How long is the Coney Island boardwalk ?']
5	5	[('of China', -0.548421174287796), ('the population', -0.5610530972480774)]	['Where was the Cisalpine Republic , 1797-185 , ?', 'Where was the Ligurian Republic , 1797-185 , ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'What sound does Olympia , Washington , overlook ?', 'What meter was invented by C.C. Magee in 1935 ?', 'What is a fear of odors , body , ?', 'Where is the actress , Marion Davies , buried ?', 'What college enlivens Hanover , New Hampshire ?', 'Who lives at 24 Sussex Drive , Ottawa ?', 'What prison is found in Ossining , New York ?']
5	5	[]	"['Where was the Ligurian Republic , 1797-185 , ?', 'Where was the Cisalpine Republic , 1797-185 , ?', 'What meter was invented by C.C. Magee in 1935 ?', 'What are Kythnos , Siphnos , Seriphos and Mykonos ?', 'Who lives at 24 Sussex Drive , Ottawa ?', 'What prison is found in Ossining , New York ?', 'What college enlivens Hanover , New Hampshire ?', 'What TV show premiered on January 15 , 1981 ?', 'Who is John Macarthur , 1767-1834 ?', ""What was `` America 's recessed-filter cigarette '' ?""]"
